what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1282074068865
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1282074068865
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1282074068865
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1282074068865
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1282074068865
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1282074068866
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1282074068866
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1282074068866
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1282074068866
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1282074068866
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1282074068867
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1282074068867
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20100526-0800,"org.eclipse.team.cvs.ssh2",1282074068867
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1282074068867
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1282074068867
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1282074068867
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1282074068867
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1282074068867
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1282074068867
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1282074068867
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1282074068867
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1282074068867
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1282074068867
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1282074068867
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1282074068867
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1282074068867
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1282074068868
os,sysinfo,,,"win32",1282074068872
arch,sysinfo,,,"x86_64",1282074068872
ws,sysinfo,,,"win32",1282074068872
locale,sysinfo,,,"de_CH",1282074068872
processors,sysinfo,,,"8",1282074068872
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1282074068872
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1282074068872
java.specification.name,sysinfo,,,"Java Platform API Specification",1282074068872
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282074068872
java.specification.version,sysinfo,,,"1.6",1282074068872
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1282074068872
java.version,sysinfo,,,"1.6.0_13",1282074068872
java.vm.info,sysinfo,,,"mixed mode",1282074068872
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1282074068872
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1282074068872
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282074068872
java.vm.specification.version,sysinfo,,,"1.0",1282074068872
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1282074068872
java.vm.version,sysinfo,,,"11.3-b02",1282074068872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074071855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074254467
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282074265571
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1282074269113
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1282074275852
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1282074275899
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1282074275914
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074279112
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074283745
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074298644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074794224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282074797960
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075309828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075317130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075325979
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1282075325987
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075333133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075504041
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1282075504056
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282075520634
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282075520745
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1282075522451
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282075569168
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282075570435
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282075570528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075606104
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075606109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075606186
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075612993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075617210
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075626527
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1282075627840
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1282075629110
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1282075629123
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075633850
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075646543
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075683811
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1282075685268
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075686300
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1282075687226
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1282075687906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1282075691314
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1282075691617
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1282075691953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282075692615
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282075692803
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282075693154
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282075697025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282075707860
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282075710849
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282075711236
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1282075718432
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1282075718992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075736560
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075788198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075808005
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075808011
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075808086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075849930
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282075851576
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1282075885878
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1282075886038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282075907803
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075915273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282075950500
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282075952098
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1282075952962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282076000119
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076003973
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1282076006894
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076008361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076035828
executed,command,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui.update",1282076047572
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1282076047631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076047847
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076053904
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076066107
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1282076080170
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1282076094633
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282076098116
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076100608
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076100898
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076100981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282076125963
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282076127304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282076128650
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076134118
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076134356
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076146365
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076146745
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076153445
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076153686
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076163796
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076163998
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076171571
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076171797
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1282076180149
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282076184629
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282076210499
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282076229412
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076232936
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1282076235561
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076236915
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076239103
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1282076244710
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076246044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076249857
executed,command,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui.commit",1282076249867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076250448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076251348
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076259854
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076277297
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1282076277299
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076289624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076767627
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282076781890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282076783589
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282076796644
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282076806672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1282076817648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076824634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076842129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1282076848126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076933846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076934050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076934209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076934402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076934560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076934768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076934930
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076935107
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076935280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076935462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076935633
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076935825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076936021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076936704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076937139
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076937936
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1282076940566
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282076951628
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1282076956534
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076960887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076962398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076967410
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076970880
executed,command,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui.commit",1282076970890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076971475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076971869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076974606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076975990
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282076976138
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1282076976389
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1282076976389
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1282076976389
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1282076976389
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1282076976390
